User came online: 8627665 (undefined)
User colored: 8627665, x: 371, y: 52, layer: 0
User colored: 8627665, x: 366, y: 47, layer: 0
User colored: 8627665, x: 362, y: 42, layer: 0
User colored: 8627665, x: 357, y: 38, layer: 0
User colored: 8627665, x: 355, y: 35, layer: 0
User colored: 8627665, x: 351, y: 31, layer: 0
User colored: 8627665, x: 348, y: 28, layer: 0
User colored: 8627665, x: 345, y: 26, layer: 0
User colored: 8627665, x: 340, y: 24, layer: 0
User colored: 8627665, x: 334, y: 23, layer: 0
User colored: 8627665, x: 328, y: 23, layer: 0
User colored: 8627665, x: 324, y: 23, layer: 0
User colored: 8627665, x: 316, y: 23, layer: 0
User colored: 8627665, x: 311, y: 23, layer: 0
User colored: 8627665, x: 305, y: 23, layer: 0
User colored: 8627665, x: 300, y: 24, layer: 0
User colored: 8627665, x: 292, y: 28, layer: 0
User colored: 8627665, x: 287, y: 31, layer: 0
User colored: 8627665, x: 282, y: 34, layer: 0
User colored: 8627665, x: 277, y: 37, layer: 0
User colored: 8627665, x: 273, y: 40, layer: 0
User colored: 8627665, x: 266, y: 44, layer: 0
User colored: 8627665, x: 261, y: 47, layer: 0
User colored: 8627665, x: 259, y: 48, layer: 0
User colored: 8627665, x: 254, y: 51, layer: 0
User colored: 8627665, x: 251, y: 53, layer: 0
User colored: 8627665, x: 246, y: 56, layer: 0
User colored: 8627665, x: 242, y: 59, layer: 0
User colored: 8627665, x: 236, y: 62, layer: 0
User colored: 8627665, x: 230, y: 65, layer: 0
User colored: 8627665, x: 225, y: 68, layer: 0
User colored: 8627665, x: 219, y: 71, layer: 0
User colored: 8627665, x: 215, y: 73, layer: 0
User colored: 8627665, x: 211, y: 73, layer: 0
User colored: 8627665, x: 208, y: 74, layer: 0
User colored: 8627665, x: 207, y: 75, layer: 0
User colored: 8627665, x: 205, y: 76, layer: 0
User colored: 8627665, x: 204, y: 76, layer: 0
User colored: 8627665, x: 202, y: 78, layer: 0
User colored: 8627665, x: 193, y: 84, layer: 0
User colored: 8627665, x: 193, y: 95, layer: 0
User colored: 8627665, x: 195, y: 98, layer: 0
User colored: 8627665, x: 197, y: 100, layer: 0
User colored: 8627665, x: 199, y: 102, layer: 0
User colored: 8627665, x: 202, y: 104, layer: 0
User colored: 8627665, x: 207, y: 105, layer: 0
User colored: 8627665, x: 211, y: 105, layer: 0
User colored: 8627665, x: 215, y: 105, layer: 0
User colored: 8627665, x: 219, y: 105, layer: 0
User colored: 8627665, x: 223, y: 103, layer: 0
User colored: 8627665, x: 226, y: 101, layer: 0
User colored: 8627665, x: 228, y: 100, layer: 0
User colored: 8627665, x: 230, y: 98, layer: 0
User colored: 8627665, x: 234, y: 94, layer: 0
User colored: 8627665, x: 236, y: 92, layer: 0
User colored: 8627665, x: 238, y: 86, layer: 0
User colored: 8627665, x: 240, y: 82, layer: 0
User colored: 8627665, x: 240, y: 78, layer: 0
User colored: 8627665, x: 241, y: 76, layer: 0
User colored: 8627665, x: 241, y: 75, layer: 0
User colored: 8627665, x: 239, y: 72, layer: 0
User colored: 8627665, x: 236, y: 70, layer: 0
User colored: 8627665, x: 231, y: 67, layer: 0
User colored: 8627665, x: 226, y: 64, layer: 0
User colored: 8627665, x: 223, y: 62, layer: 0
User colored: 8627665, x: 222, y: 62, layer: 0
User colored: 8627665, x: 222, y: 61, layer: 0
User colored: 8627665, x: 221, y: 61, layer: 0
User colored: 8627665, x: 219, y: 60, layer: 0
User colored: 8627665, x: 215, y: 59, layer: 0
User colored: 8627665, x: 209, y: 57, layer: 0
User colored: 8627665, x: 202, y: 55, layer: 0
User colored: 8627665, x: 194, y: 54, layer: 0
User colored: 8627665, x: 187, y: 53, layer: 0
User colored: 8627665, x: 182, y: 53, layer: 0
User colored: 8627665, x: 176, y: 52, layer: 0
User colored: 8627665, x: 170, y: 52, layer: 0
User colored: 8627665, x: 166, y: 52, layer: 0
User colored: 8627665, x: 160, y: 52, layer: 0
User colored: 8627665, x: 153, y: 52, layer: 0
User colored: 8627665, x: 146, y: 54, layer: 0
User colored: 8627665, x: 137, y: 56, layer: 0
User colored: 8627665, x: 129, y: 57, layer: 0
User colored: 8627665, x: 122, y: 58, layer: 0
User colored: 8627665, x: 116, y: 59, layer: 0
User colored: 8627665, x: 112, y: 59, layer: 0
User colored: 8627665, x: 108, y: 60, layer: 0
User colored: 8627665, x: 106, y: 60, layer: 0
User colored: 8627665, x: 104, y: 62, layer: 0
User colored: 8627665, x: 102, y: 63, layer: 0
User colored: 8627665, x: 101, y: 64, layer: 0
User colored: 8627665, x: 100, y: 66, layer: 0
User colored: 8627665, x: 96, y: 70, layer: 0
User colored: 8627665, x: 93, y: 76, layer: 0
User colored: 8627665, x: 89, y: 83, layer: 0
User colored: 8627665, x: 87, y: 88, layer: 0
User colored: 8627665, x: 85, y: 93, layer: 0
User colored: 8627665, x: 85, y: 97, layer: 0
User colored: 8627665, x: 85, y: 100, layer: 0
User colored: 8627665, x: 85, y: 103, layer: 0
User colored: 8627665, x: 85, y: 106, layer: 0
User colored: 8627665, x: 85, y: 110, layer: 0
User colored: 8627665, x: 86, y: 114, layer: 0
User colored: 8627665, x: 88, y: 117, layer: 0
User colored: 8627665, x: 91, y: 121, layer: 0
User colored: 8627665, x: 95, y: 125, layer: 0
User colored: 8627665, x: 98, y: 127, layer: 0
User colored: 8627665, x: 102, y: 128, layer: 0
User colored: 8627665, x: 104, y: 129, layer: 0
User colored: 8627665, x: 106, y: 129, layer: 0
User colored: 8627665, x: 109, y: 127, layer: 0
User colored: 8627665, x: 113, y: 122, layer: 0
User colored: 8627665, x: 115, y: 120, layer: 0
User colored: 8627665, x: 116, y: 117, layer: 0
User colored: 8627665, x: 116, y: 116, layer: 0
User colored: 8627665, x: 116, y: 114, layer: 0
User colored: 8627665, x: 116, y: 110, layer: 0
User colored: 8627665, x: 116, y: 102, layer: 0
User colored: 8627665, x: 115, y: 93, layer: 0
User colored: 8627665, x: 113, y: 83, layer: 0
User colored: 8627665, x: 110, y: 75, layer: 0
User colored: 8627665, x: 107, y: 69, layer: 0
User colored: 8627665, x: 105, y: 67, layer: 0
User colored: 8627665, x: 103, y: 65, layer: 0
User colored: 8627665, x: 101, y: 65, layer: 0
User colored: 8627665, x: 100, y: 65, layer: 0
User colored: 8627665, x: 98, y: 65, layer: 0
User colored: 8627665, x: 96, y: 65, layer: 0
User colored: 8627665, x: 93, y: 68, layer: 0
User colored: 8627665, x: 87, y: 75, layer: 0
User colored: 8627665, x: 80, y: 87, layer: 0
User colored: 8627665, x: 71, y: 104, layer: 0
User colored: 8627665, x: 64, y: 122, layer: 0
User colored: 8627665, x: 60, y: 136, layer: 0
User colored: 8627665, x: 56, y: 152, layer: 0
User colored: 8627665, x: 56, y: 165, layer: 0
User colored: 8627665, x: 56, y: 177, layer: 0
User colored: 8627665, x: 56, y: 186, layer: 0
User colored: 8627665, x: 56, y: 194, layer: 0
User colored: 8627665, x: 56, y: 202, layer: 0
User colored: 8627665, x: 60, y: 210, layer: 0
User colored: 8627665, x: 62, y: 218, layer: 0
User colored: 8627665, x: 66, y: 226, layer: 0
User colored: 8627665, x: 68, y: 232, layer: 0
User colored: 8627665, x: 71, y: 237, layer: 0
User colored: 8627665, x: 74, y: 239, layer: 0
User colored: 8627665, x: 79, y: 241, layer: 0
User colored: 8627665, x: 83, y: 241, layer: 0
User colored: 8627665, x: 90, y: 241, layer: 0
User colored: 8627665, x: 99, y: 241, layer: 0
User colored: 8627665, x: 106, y: 241, layer: 0
User colored: 8627665, x: 117, y: 241, layer: 0
User colored: 8627665, x: 125, y: 240, layer: 0
User colored: 8627665, x: 133, y: 239, layer: 0
User colored: 8627665, x: 147, y: 234, layer: 0
User colored: 8627665, x: 159, y: 228, layer: 0
User colored: 8627665, x: 167, y: 224, layer: 0
User colored: 8627665, x: 173, y: 218, layer: 0
User erased: 8627665, x: 107, y: 69, layer: 0
User erased: 8627665, x: 89, y: 83, layer: 0
User erased: 8627665, x: 105, y: 67, layer: 0
User erased: 8627665, x: 108, y: 60, layer: 0
User erased: 8627665, x: 100, y: 66, layer: 0
User erased: 8627665, x: 100, y: 65, layer: 0
User erased: 8627665, x: 101, y: 65, layer: 0
User erased: 8627665, x: 103, y: 65, layer: 0
User erased: 8627665, x: 101, y: 64, layer: 0
User erased: 8627665, x: 104, y: 62, layer: 0
User erased: 8627665, x: 106, y: 60, layer: 0
User erased: 8627665, x: 102, y: 63, layer: 0
User erased: 8627665, x: 96, y: 70, layer: 0
User erased: 8627665, x: 93, y: 76, layer: 0
User erased: 8627665, x: 87, y: 88, layer: 0
User erased: 8627665, x: 85, y: 93, layer: 0
User erased: 8627665, x: 96, y: 65, layer: 0
User erased: 8627665, x: 98, y: 65, layer: 0
User erased: 8627665, x: 85, y: 103, layer: 0
User erased: 8627665, x: 80, y: 87, layer: 0
User erased: 8627665, x: 85, y: 97, layer: 0
User erased: 8627665, x: 85, y: 100, layer: 0
User erased: 8627665, x: 85, y: 106, layer: 0
User erased: 8627665, x: 64, y: 122, layer: 0
User erased: 8627665, x: 60, y: 136, layer: 0
User erased: 8627665, x: 71, y: 104, layer: 0
User erased: 8627665, x: 116, y: 110, layer: 0
User erased: 8627665, x: 86, y: 114, layer: 0
User erased: 8627665, x: 91, y: 121, layer: 0
User erased: 8627665, x: 88, y: 117, layer: 0
User erased: 8627665, x: 85, y: 110, layer: 0
User erased: 8627665, x: 95, y: 125, layer: 0
User erased: 8627665, x: 87, y: 75, layer: 0
User erased: 8627665, x: 93, y: 68, layer: 0
User erased: 8627665, x: 252, y: 174, layer: 0
User erased: 8627665, x: 225, y: 135, layer: 0
User erased: 8627665, x: 237, y: 114, layer: 0
User erased: 8627665, x: 222, y: 157, layer: 0
User erased: 8627665, x: 222, y: 159, layer: 0
User erased: 8627665, x: 277, y: 160, layer: 0
User erased: 8627665, x: 277, y: 163, layer: 0
User erased: 8627665, x: 259, y: 110, layer: 0
User erased: 8627665, x: 261, y: 111, layer: 0
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User went offline: 8627665 (undefined)
User came online: 8627665 (undefined)
User came online: 8627665 (undefined)
User colored: 8627665, x: 187, y: 120, layer: 0
User colored: 8627665, x: 186, y: 120, layer: 0
User colored: 8627665, x: 184, y: 120, layer: 0
User colored: 8627665, x: 180, y: 120, layer: 0
User colored: 8627665, x: 177, y: 122, layer: 0
User colored: 8627665, x: 174, y: 124, layer: 0
User colored: 8627665, x: 169, y: 129, layer: 0
User colored: 8627665, x: 166, y: 134, layer: 0
User colored: 8627665, x: 164, y: 138, layer: 0
User colored: 8627665, x: 162, y: 142, layer: 0
User colored: 8627665, x: 160, y: 148, layer: 0
User colored: 8627665, x: 158, y: 155, layer: 0
User colored: 8627665, x: 156, y: 162, layer: 0
